2.550000000000000000e+02 2.440000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.060000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 2.060000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.060000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 2.440000000000000000e+02 2.550000000000000000e+02 2.060000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.520000000000000000e+02 1.200000000000000000e+01 1.660000000000000000e+02 2.240000000000000000e+02 0.000000000000000000e+00 6.700000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 1.800000000000000000e+02 2.140000000000000000e+02 4.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.310000000000000000e+02 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 2.140000000000000000e+02 4.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.430000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 1.660000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.060000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.510000000000000000e+02 2.550000000000000000e+02 1.570000000000000000e+02 0.000000000000000000e+00 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 0.000000000000000000e+00 1.570000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 4.000000000000000000e+00 2.140000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.240000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.060000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02
1.840000000000000000e+02 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 1.840000000000000000e+02 2.010000000000000000e+02 1.020000000000000000e+02 2.170000000000000000e+02 1.710000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 5.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.710000000000000000e+02 0.000000000000000000e+00 2.420000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.020000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 1.860000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.600000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.020000000000000000e+02 5.100000000000000000e+01 8.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 2.440000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.070000000000000000e+02 3.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 6.700000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 2.550000000000000000e+02 2.240000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.140000000000000000e+02 4.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.300000000000000000e+01 1.660000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+02 2.550000000000000000e+02 1.860000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.220000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.190000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 1.790000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.300000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.420000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 8.000000000000000000e+00 2.500000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.530000000000000000e+02 8.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.840000000000000000e+02 5.100000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 1.400000000000000000e+02 0.000000000000000000e+00 1.530000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 1.530000000000000000e+02 0.000000000000000000e+00 9.900000000000000000e+01 2.090000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 0.000000000000000000e+00 2.010000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 5.100000000000000000e+01 1.840000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.440000000000000000e+02 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.920000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.800000000000000000e+02 8.900000000000000000e+01 8.900000000000000000e+01 8.900000000000000000e+01 0.000000000000000000e+00 1.570000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.240000000000000000e+02 2.550000000000000000e+02 2.430000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 1.660000000000000000e+02 2.060000000000000000e+02 0.000000000000000000e+00 1.050000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.400000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.060000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 9.200000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 9.200000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.450000000000000000e+02 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 1.020000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 7.600000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 7.600000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 1.660000000000000000e+02 0.000000000000000000e+00 1.910000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.190000000000000000e+02 1.530000000000000000e+02 2.290000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.910000000000000000e+02 0.000000000000000000e+00 2.190000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.040000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.020000000000000000e+02 5.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.120000000000000000e+02 2.170000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.190000000000000000e+02 0.000000000000000000e+00 7.600000000000000000e+01 1.710000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.660000000000000000e+02 1.300000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.840000000000000000e+02 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 1.840000000000000000e+02
2.550000000000000000e+02 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 2.550000000000000000e+02 8.700000000000000000e+01 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.170000000000000000e+02 0.000000000000000000e+00 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 2.550000000000000000e+02 1.840000000000000000e+02 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 5.100000000000000000e+01 1.840000000000000000e+02
